image_id,image_path,category,category_bn,question,question_bn,llm_answer,llm_answer_bn
852,350b546cf52325f4ab4b3eefc065d5aae2b203b8_1-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,no,না
1213,c8d944dba555b9572c083e5cef1d7414e8ef4ff1_4-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present?,কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
693,2f25de83243e9eae42b311a3be75f92cc7ca6b60_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
1170,e04b635c19b9d73c63d89737b0ea47edd255731d_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in the image?,ইমেজটিতে কোন অসঙ্গতি আছে কি?,Yes,হ্যাঁ
24,d2f9ea501f2d9c4fdcae42f6904f626771f8e0fd_3-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
467,784f408727c0139b85c04cdfe526c936c8163bb0_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
394,686d5ecb828fb4e5a9396a9d80c300db4980ff8c_3-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,yes,হ্যাঁ
1327,deb4939b233fd20045b0532066aec3d2c5b3ba9c_3-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
643,f39058cb7095ffd5acf32482df575ab03305f010_5-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
921,2e5861e0afc88149949ec48da179ea41f8aea7de_2-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in this image?,এই ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
343,471c644e669b6131495db53f0e46d9d325ca4ff2_2-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,yes,হ্যাঁ
835,6468f886b0c8305245b6966c5c90b0a9e381d47f_4-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,no,না
725,c471b645e309674e6ead452736f70e27901f5886_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
657,5384bf2439b2bdc10fa35eb3a7ae9e21212899f3_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,yes,হ্যাঁ।
321,d10b17b52b2ec22e16890d7cdc726769856c5018_4-Figure7-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
580,dc20f3210bbf4708ebd7c0721307f86d71c8e9ec_5-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,no,না।
868,7d959d9eb13e813050620271eef142f84cacb639_6-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
1263,85408056f4caefb133bfd7bbc58e4001f52a7867_4-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,No,না
86,a89a9970624370063c912c5e3446ac203225bcd0_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present?,কোনো অস্বাভাবিকতা আছে কি?,yes,হ্যাঁ
1030,c025876af0a97d7673a4df9498d9764e84bd1088_5-Figure5-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
524,0b91f27ee3ccba73384b938621ba2eeaf9e60ba3_3-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
611,2b9a2a9b446b234db7b34b4386b3add1b3b49cb2_6-Figure5-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অসঙ্গতি আছে?,Yes,হ্যাঁ
759,7b83826a25d599ecea570066f16ef82bf03914e5_10-Figure6-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,no,না
699,7b67ab617274dba36b07cb996dd1fe8401c4edd2_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,yes,হ্যাঁ
475,208b66339542df0d6cef8003bda52933c51b7bad_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
855,c803e4213d62ae1b3d7a2ba6122406a7fde46dd8_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,no,না
579,ab32e196277c3cabbd5e3a4f4933f29560a05de1_3-Figure4-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
1360,70177a2f31cfa5898a4680d2e0c67180049e1c80_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present?,কোনো অস্বাভাবিকতা আছে কি?,yes,হ্যাঁ
949,4a3de20e2133d30fd45f81eea99604e19f4eb5df_6-Figure5-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
1248,bfc1153c0b8c995255aedbca280fea4ae7db2d9f_3-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,yes,হ্যাঁ
737,d1b2526987b73d5f2dc3e9a9fd5cfbf7a0f10662_6-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality?,কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
1095,9abacc96250a06f02666d24005af1b4de85894da_5-Figure1-1.png,abnormality,অস্বাভাবিকতা,Are there any abnormalities present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,1,১
1272,48a079405445abe433876532ad216fc4e0e9d4eb_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
627,0522489f1b5fb73e01a0ac6f47cd21b0ff34c6d1_3-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there an abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
1454,2e006220af3b34246658ee23506f1a96232a5c5f_5-Figure5-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
926,8a46d4252151f5dbc4f560f56358ee7dd5a109d0_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
1385,b314f6d7e0bddd4238215d8afccb7cfb8c79d175_1-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
847,3f9366df0eba5a4ef3664ea1d017253dd6d84d0c_3-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,1,১
299,1209f1f030d21d96495e0692fc954a1f5e0d2a1b_1-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
349,dbee0b9b3d79f6d97a869c75efae330d69f22e7d_1-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
975,2bb8cbc0d100938ae1a02dbe88f575ea928e0d68_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present?,কোনো অস্বাভাবিকতা কি বিদ্যমান?,yes,হ্যাঁ।
1470,9157879e7918c5bfe2601b0cd37fabf7956b7dcb_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Are there any abnormalities present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
680,a8ac9391657a7bf242ed710ba04ac315ced60a76_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অসঙ্গতি আছে?,yes,হ্যাঁ
943,625e76ebd75c00647c06b28f6a7cb1159eec04a5_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Are there any abnormalities present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,yes,হ্যাঁ
447,cd03340dcdbecdcc699352680f3d54bfb4c62d2f_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনও অসঙ্গতি আছে কি?,yes,হ্যাঁ।
59,c06846716da70735af1dd3ab35c48f49427135d7_5-Figure5-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
1452,e6760d25d5e2f216eb237626dbb772861305435f_3-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
197,37cd0d651132fbf7700d3f320bb08cd2eb5254f5_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো প্রকার অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
1429,fa40472064dc143744ddd61a53aa0c78f8fb8731_1-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
1345,ff54f12cab9b45efffbf088b3284b9f7f8e9b7c5_3-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা দেখা যাচ্ছে?,Yes,হ্যাঁ
256,9b5ca6576e9e7e280e285e1353b89d0c62af36ba_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
